,Latitude,Longitude,pm25_daily_average(ug/m3),pm25_daily_average_stderr(ug/m3),month,year,geometry,STATEFP,COUNTYFP,COUNTYNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CSAFP,CBSAFP,METDIVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,percents,counts
6643,37.86677,-122.25995,22.274538709677422,8.171370967741936,1.0,2015.0,POINT (-13609915.378411088 4560621.940831926),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6644,37.86684,-122.27712,22.321793548387095,8.092406451612904,1.0,2015.0,POINT (-13611826.734068006 4560631.811583188),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6645,37.86754,-122.23181,22.14218709677419,8.185464516129032,1.0,2015.0,POINT (-13606782.847940162 4560730.519611537),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6646,37.86787,-122.26923,22.26823870967742,8.132596774193548,1.0,2015.0,POINT (-13610948.423285646 4560777.053721563),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6647,37.86796,-122.2493,22.182435483870968,8.080670967741936,1.0,2015.0,POINT (-13608729.82583414 4560789.744878647),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6652,37.87288,-122.2878,22.377561290322582,8.195435483870968,1.0,2015.0,POINT (-13613015.62622968 4561483.55172055),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6653,37.87334,-122.29655,22.334319354838712,8.144709677419355,1.0,2015.0,POINT (-13613989.671774121 4561548.422208376),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6654,37.87376,-122.25447,22.350648387096772,8.212051612903226,1.0,2015.0,POINT (-13609305.347601539 4561607.652137969),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6656,37.87407,-122.27791,22.373403225806452,8.211561290322582,1.0,2015.0,POINT (-13611914.676465735 4561651.369683554),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6658,37.87526,-122.26958,22.331467741935484,8.156164516129031,1.0,2015.0,POINT (-13610987.385107426 4561819.19035742),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6659,37.87731,-122.2604,22.32601935483871,8.176383870967742,1.0,2015.0,POINT (-13609965.472181944 4562108.299556865),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6661,37.87944,-122.28957,22.37054193548387,8.203225806451613,1.0,2015.0,POINT (-13613212.661728384 4562408.699589871),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6663,37.88032,-122.27817,22.402322580645162,8.268148387096774,1.0,2015.0,POINT (-13611943.619533341 4562532.811059637),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6666,37.88197,-122.27015,22.42888064516129,8.178683870967742,1.0,2015.0,POINT (-13611050.83721718 4562765.524062395),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6668,37.88398,-122.25586,22.433667741935484,8.327803225806452,1.0,2015.0,POINT (-13609460.081693742 4563049.017855439),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6670,37.8857,-122.30886,22.444909677419353,8.243370967741935,1.0,2015.0,POINT (-13615360.014705785 4563291.61570267),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6673,37.88662,-122.29496,22.497077419354838,8.299267741935482,1.0,2015.0,POINT (-13613812.673783759 4563421.379667944),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6674,37.88704,-122.28709,22.45851935483871,8.287909677419355,1.0,2015.0,POINT (-13612936.589391217 4563480.620278064),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6676,37.88839,-122.27088,22.48358064516129,8.2922,1.0,2015.0,POINT (-13611132.100445457 4563671.038813523),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6678,37.89108,-122.28129,22.508112903225804,8.284603225806451,1.0,2015.0,POINT (-13612290.936344614 4564050.4757863935),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6680,37.89173,-122.25952,22.500087096774195,8.315048387096775,1.0,2015.0,POINT (-13609867.511030044 4564142.163379959),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6683,37.89245,-122.30721,22.46484193548387,8.216864516129032,1.0,2015.0,POINT (-13615176.337545978 4564243.725967028),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6687,37.89448,-122.29743,22.514832258064516,8.264725806451613,1.0,2015.0,POINT (-13614087.63292602 4564530.081387232),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6688,37.89481,-122.29094,22.53788064516129,8.284345161290323,1.0,2015.0,POINT (-13613365.16943077 4564576.632521907),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6690,37.89736,-122.27469,22.55933870967742,8.341235483870967,1.0,2015.0,POINT (-13611556.22770538 4564936.35287216),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
6691,37.89939,-122.26619,22.605012903225806,8.402493548387097,1.0,2015.0,POINT (-13610610.012033638 4565222.7273936095),06,001,01675839,06001,Alameda,Alameda County,06,H1,G4020,488,41860,36084,A,1914242789,212979931,+37.6471385,-121.9124880,0.045090180360721446,360
5995,37.61436,-121.44537,19.459267741935484,8.67018064516129,1.0,2015.0,POINT (-13519236.7476007 4525090.144541757),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6160,37.69804,-121.30762,25.70223870967742,10.803864516129032,1.0,2015.0,POINT (-13503902.487743927 4536856.3757097935),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6188,37.70856,-121.42437,23.45468709677419,10.0785,1.0,2015.0,POINT (-13516899.038294043 4538336.530347595),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6190,37.70957,-121.44475,23.09242580645161,9.929403225806452,1.0,2015.0,POINT (-13519167.729516411 4538478.647502322),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6224,37.72002,-121.43385,23.714977419354838,10.219148387096773,1.0,2015.0,POINT (-13517954.347066766 4539949.181281661),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6231,37.72183,-121.50208,22.424516129032256,9.702235483870968,1.0,2015.0,POINT (-13525549.67592359 4540203.9072508),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6256,37.73018,-121.23562,28.116177419354837,11.404806451612902,1.0,2015.0,POINT (-13495887.484406812 4541379.104890354),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6263,37.73241,-121.42115,24.43541935483871,10.50168064516129,1.0,2015.0,POINT (-13516540.589533689 4541692.982488162),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6264,37.73267,-121.43052,24.174412903225807,10.242267741935484,1.0,2015.0,POINT (-13517583.653162422 4541729.578697831),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6266,37.73286,-121.44503,23.83668064516129,10.157948387096775,1.0,2015.0,POINT (-13519198.898973832 4541756.322163088),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6274,37.73539,-121.12373,28.850006451612902,12.228222580645161,1.0,2015.0,POINT (-13483431.946581952 4542112.439057302),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6278,37.73675,-121.1613,28.792551612903228,11.904009677419355,1.0,2015.0,POINT (-13487614.219851056 4542303.874511604),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6294,37.74367,-121.44402,24.30011935483871,10.286974193548387,1.0,2015.0,POINT (-13519086.46628813 4543277.997622487),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6310,37.74682,-121.43047,24.720561290322582,10.513977419354838,1.0,2015.0,POINT (-13517578.087187883 4543721.450878863),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6316,37.75089,-121.44455,24.533258064516126,10.4803,1.0,2015.0,POINT (-13519145.465618253 4544294.448591867),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6324,37.75211,-121.42074,25.095474193548387,10.725564516129033,1.0,2015.0,POINT (-13516494.948542465 4544466.213259497),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6342,37.75811,-121.43833,24.94098064516129,10.629590322580645,1.0,2015.0,POINT (-13518453.058385516 4545310.998743897),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6388,37.76885,-121.37077,26.544316129032257,10.964264516129033,1.0,2015.0,POINT (-13510932.313587524 4546823.335872982),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6402,37.77318,-121.49332,24.350783870967742,10.435609677419354,1.0,2015.0,POINT (-13524574.517184239 4547433.120510015),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6438,37.78192,-121.22297,29.160112903225805,11.229429032258064,1.0,2015.0,POINT (-13494479.292848278 4548664.064813175),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6458,37.78519,-121.11018,28.747112903225805,12.12566129032258,1.0,2015.0,POINT (-13481923.567481704 4549124.650039979),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6463,37.78604,-121.27168,28.791358064516128,10.95555806451613,1.0,2015.0,POINT (-13499901.66524482 4549244.377365694),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6477,37.78851,-121.22355,29.29022258064516,11.290025806451613,1.0,2015.0,POINT (-13494543.858152939 4549592.298703752),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6494,37.79345,-121.22867,29.312706451612904,11.147574193548387,1.0,2015.0,POINT (-13495113.8139458 4550288.176270122),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6505,37.79604,-120.99293,26.784951612903225,11.909609677419356,1.0,2015.0,POINT (-13468871.357186195 4550653.037553772),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6520,37.79851,-121.20065,29.242890322580642,11.453864516129032,1.0,2015.0,POINT (-13491994.641813772 4551001.005984058),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6522,37.79895,-121.2107,29.278264516129035,11.395196774193549,1.0,2015.0,POINT (-13493113.402696246 4551062.993484058),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6540,37.804,-121.1894,29.09017741935484,11.442287096774193,1.0,2015.0,POINT (-13490742.297542349 4551774.46736733),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6542,37.80414,-121.2222,29.263974193548385,11.179932258064516,1.0,2015.0,POINT (-13494393.576840369 4551794.192088778),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6545,37.80465,-121.24381,29.365454838709677,10.968187096774194,1.0,2015.0,POINT (-13496799.191036409 4551866.046747404),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6548,37.80543,-121.23113,29.325448387096774,11.148112903225806,1.0,2015.0,POINT (-13495387.659893151 4551975.943067442),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6572,37.81801,-121.28879,28.969906451612903,11.188309677419355,1.0,2015.0,POINT (-13501806.341732293 4553748.53381293),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6574,37.81855,-121.23869,29.33538064516129,11.089841935483872,1.0,2015.0,POINT (-13496229.235243548 4553824.629524954),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6578,37.81937,-121.22173,29.375812903225807,11.300829032258063,1.0,2015.0,POINT (-13494341.256679693 4553940.183337332),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6579,37.81942,-121.27974,29.099116129032257,11.18644193548387,1.0,2015.0,POINT (-13500798.900340613 4553947.229343025),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6583,37.82031,-121.23021,29.353212903225806,11.190267741935484,1.0,2015.0,POINT (-13495285.245961621 4554072.649042955),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6592,37.82757,-121.01884,26.574016129032255,11.799341935483872,1.0,2015.0,POINT (-13471755.645192647 4555095.792073209),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6593,37.82843,-121.28798,29.01804516129032,11.231432258064515,1.0,2015.0,POINT (-13501716.17294475 4555216.997502293),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6600,37.83377,-121.28131,29.165890322580644,11.257335483870968,1.0,2015.0,POINT (-13500973.671941157 4555969.630275279),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6611,37.84439,-121.2385,29.197741935483872,11.258129032258065,1.0,2015.0,POINT (-13496208.084540298 4557466.601197179),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6624,37.85179,-121.1783,28.757190322580644,11.549977419354839,1.0,2015.0,POINT (-13489506.65119454 4558509.815720842),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6669,37.88426,-121.27044,28.812690322580647,11.16696129032258,1.0,2015.0,POINT (-13499763.629076235 4563088.510142114),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6701,37.90501,-121.29553,28.640087096774195,11.175435483870967,1.0,2015.0,POINT (-13502556.635100238 4566015.588702571),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6706,37.90804,-121.31233,28.528322580645163,11.234487096774194,1.0,2015.0,POINT (-13504426.802545566 4566443.081756567),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6716,37.91568,-121.2538,28.256283870967742,10.848787096774194,1.0,2015.0,POINT (-13497911.272749435 4567521.063198514),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6718,37.91607,-121.28355,28.47286129032258,10.987270967741935,1.0,2015.0,POINT (-13501223.027600534 4567576.094050352),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6722,37.92012,-121.30275,28.510651612903224,11.14825806451613,1.0,2015.0,POINT (-13503360.361823766 4568147.5855295425),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6725,37.92191,-121.458,27.51055806451613,11.727167741935483,1.0,2015.0,POINT (-13520642.712769423 4568400.180680692),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6733,37.92443,-121.31039,28.486409677419356,11.23657741935484,1.0,2015.0,POINT (-13504210.842733426 4568755.799917539),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6738,37.92906,-121.28974,28.341919354838712,10.917654838709677,1.0,2015.0,POINT (-13501912.095248545 4569409.211472451),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6739,37.92919,-121.27829,28.33553870967742,10.864993548387096,1.0,2015.0,POINT (-13500637.487078961 4569427.558395069),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6745,37.93157,-121.26846,28.202987096774194,10.790651612903225,1.0,2015.0,POINT (-13499543.216484465 4569763.453942894),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6748,37.93324,-121.25728,28.067745161290322,10.753548387096775,1.0,2015.0,POINT (-13498298.664577395 4569999.151848852),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6749,37.93372,-121.18876,27.43666451612903,10.934254838709679,1.0,2015.0,POINT (-13490671.053068241 4570066.898345427),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6759,37.9377,-121.24393,27.860774193548387,10.679293548387095,1.0,2015.0,POINT (-13496812.549375307 4570628.646754499),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6764,37.94015,-121.31687,28.522896774193548,11.28491935483871,1.0,2015.0,POINT (-13504932.193033766 4570974.4617804205),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6772,37.94285,-121.28819,28.224877419354836,10.8128,1.0,2015.0,POINT (-13501739.550037816 4571355.57740691),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6781,37.94837,-121.27298,28.051109677419355,10.591432258064517,1.0,2015.0,POINT (-13500046.380582852 4572134.790713077),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6788,37.95167,-121.26057,27.781629032258063,10.537667741935485,1.0,2015.0,POINT (-13498664.905702105 4572600.652715669),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6791,37.95295,-121.29847,28.202816129032257,10.930835483870968,1.0,2015.0,POINT (-13502883.914403168 4572781.356337246),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6792,37.95398,-121.28482,28.05870967741935,10.747751612903226,1.0,2015.0,POINT (-13501364.40335384 4572926.768569015),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6795,37.95503,-121.24501,27.662970967741934,10.756058064516129,1.0,2015.0,POINT (-13496932.774425361 4573075.006438003),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6800,37.95759,-121.32757,28.193045161290325,11.240883870967743,1.0,2015.0,POINT (-13506123.311585253 4573436.433361964),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6808,37.96135,-121.30577,28.092716129032258,10.985522580645162,1.0,2015.0,POINT (-13503696.546685962 4573967.301996537),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6809,37.96189,-121.21922,27.327541935483872,10.813054838709677,1.0,2015.0,POINT (-13494061.844757805 4574043.546000565),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6812,37.96265,-121.27682,27.840603225806454,10.740887096774195,1.0,2015.0,POINT (-13500473.847427497 4574150.853326411),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6815,37.96404,-121.29012,27.95936129032258,10.837667741935483,1.0,2015.0,POINT (-13501954.396655047 4574347.11565072),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6816,37.96486,-121.236,27.45286129032258,10.729996774193548,1.0,2015.0,POINT (-13495929.785813315 4574462.898044773),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6818,37.96515,-121.2685,27.71664193548387,10.637774193548388,1.0,2015.0,POINT (-13499547.669264097 4574503.845786313),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6819,37.96593,-121.34874,28.115667741935482,11.470390322580645,1.0,2015.0,POINT (-13508479.94520535 4574613.981893612),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6824,37.96731,-121.25425,27.601045161290322,10.683190322580645,1.0,2015.0,POINT (-13497961.366520291 4574808.8409496015),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6825,37.96756,-121.3255,28.155496774193548,11.319122580645162,1.0,2015.0,POINT (-13505892.880239313 4574844.141895066),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6837,37.97306,-121.30913,28.09838387096774,11.208535483870968,1.0,2015.0,POINT (-13504070.580175027 4575620.793108714),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6839,37.97474,-121.29287,27.9004,10.990667741935484,1.0,2015.0,POINT (-13502260.525254726 4575858.036353869),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
6842,37.97587,-121.32948,28.12758064516129,11.458403225806453,1.0,2015.0,POINT (-13506335.931812672 4576017.61373393),06,077,00277303,06077,San Joaquin,San Joaquin County,06,H1,G4020,488,44700,,A,3606276598,89025932,+37.9349815,-121.2722440,0.017409819639278557,139
